All reviews for S&P Global Market Intelligence as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global Market Intelligence
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15314237.htm, ,2017-06-02, , , ,Yes, , ,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,good peers. work life balance,one way cab facility. inducing for Overtime, ,good salary, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15285837.htm, ,2017-06-01, , , ,No, ,Full-time,3.0,3.0,4.0,2.0,4.0,3.0,Staying the Same,Yes,No Rating,Great work/life balance and reasonable compensation,Senior management uninvolved and unfamiliar with parts of the business, ,Director, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15283993.htm,Senior Research Associate,2017-05-31,Gurgaon,Haryana,India,Yes,More than 5 years,Full-time,2.0,1.0,3.0,1.0,4.0,3.0,Getting Worse,No,No Opinion,"Work life balance.
Friendly atmosphere to work (Sometimes  looks like a college though)
Flexibility of work timings","Monotonous Work.
So scope of career growth post reaching a Senior Research Associate Level as the number of openings for an analyst or a Team lead profile is minimal.
Continuous Changes by the Top management every now and then which haven't yielded anything good for the company in the last couple of years.
Introduction of Night shifts without any business need.
Reward mechanism has started picking up from this year still not upto the mark.","Reward deserving employees on a regular basis.
Integration with global teams for more opportunities",A trap for a lifetime, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15237600.htm,Product Consultant,2017-05-28, , , ,No,More than 3 years,Full-time,3.0,3.0,4.0,2.0,5.0,2.0,Staying the Same,No,Disapprove,"Training, there was so much training.  It was great to learn so much about the product but without all of my prior training I would of only known about 60% of what is on there.    On top of the training the learning that you get to do while on the job is fantastic.  You get to read any research report you like and learn a ton about the investment industry. 

The call volume is very low. Perhaps 25-30 phone calls per day.","You are a very glorified customer service agent for investment bankers.  The banks give their employees maybe two hours of training on the product and tell them to call if they don't understand something.  Some of the people calling are vastly under-qualified for the position they are in and dump their ignorance on you, essentially ask you to do their job for them.

No real career path.  You can go into sales  or you can go into sales.  Management is very disinterested in career development.","Ethics, the firm has very poor ethics.",Product Consultant, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15237433.htm,Researcher,2017-05-28, , , ,No, , ,3.0,3.0,3.0,3.0,3.0,3.0,Getting Better,Yes,Approve,nice company to work for in the long run,some times work becomes very monotonous day to day, ,good, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15236119.htm,QA Manager,2017-05-28,Ahmedabad,Gujarat,India,No, ,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,"1 - Good employee friendly policy
2 - Good advantages for employees
3 - Good work culture & environment
4 - Flexible timing
5 - Performance based culture & good reward / recognition",Nothing to mention from my side.,Nothing to mention,Good company to work with, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15230871.htm,Data Researcher,2017-05-27,Gurgaon,Haryana,India,Yes,More than a year,Full-time,3.0,2.0,3.0,3.0,3.0,3.0,Getting Better, ,Approve,"- Good Work life balance
- Good Package","- Work might get repetitive
- Not many growth opportunities",- Less politics,Good company for freshers, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15166494.htm,Market Research Specialist,2017-05-22,Buenos Aires,Federal Capital,Argentina,No,More than 3 years, ,3.0,1.0,4.0,2.0,4.0,1.0,Getting Worse,No,Disapprove,"Benefits and salary.
Flexibility during the day.",no posibility to progress and the interpersonal relations are quite bad.,Work without preference and taking into account the capabilities of each employee.,Working without preference, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15159898.htm,Research Associate,2017-05-22,Gurgaon,Haryana,India,Yes,More than a year,Full-time,3.0,3.0,3.0,3.0,5.0,4.0,Getting Better,No,No Opinion,"1.  Great work-life balance
2. Flexible timings
3. No work Pressure beyond working hours.","1. work not recognized.
2. no personal growth.",Need to change leadership skills. Give more opportunity to employees to keep them motivated,Good Company, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15158707.htm,Talent Acquisition,2017-05-22,Ahmedabad,Gujarat,India,No,Less than a year,Full-time,5.0,3.0,3.0,4.0,4.0,4.0,Staying the Same,Yes,Approve,Great place to work. Great environment. Nice place to work for a while.,None at all. Quite fluid in all the areas. Slow progress considering the role., ,Great, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15117064.htm, ,2017-05-18,New York,New York State,US,No,More than 10 years,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Job security, work life balance","Slow career growth, no transparency",Need professional management,Good, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15106028.htm, ,2017-05-17, , , ,Yes, ,Full-time,3.0,3.0,3.0,1.0,3.0,2.0, , ,No Rating,"relaxed, not need for overexertion","too relaxed, slow paced, lack of innovation", ,Review, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15083125.htm, ,2017-05-16, , , ,No, ,Full-time,3.0,2.0,3.0,1.0,2.0,4.0,Getting Better,No,Approve,"in ahmedabad  one of the good company for testers
Organizing cultural events","low salary hike  every year
very conservative work culture
Typical Indian mentality to stay for 9 hours", ,Nice company, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15069481.htm, ,2017-05-15, , , ,No, ,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Typical office job.  Good hours.  A good way to get your foot in the finance industry but don't recommend as a long term job,Pay and benefits lack.  A ton of data entry,Pay a contractor to help you automate some of the data entry,Former Employee, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW15038159.htm,Financial Language Editor,2017-05-12,Pasig City,National Capital Region,Philippines,Yes,More than a year,Full-time,5.0,3.0,5.0,3.0,3.0,5.0,Getting Better,Yes,No Rating,"nice working environment, excellent pay and generous benefits, performance bonus",none as i could think of,"""The only permanent thing in this world is change"".  It is true that management decides for the benefit of the company when it comes to change. However, employees need transparency with regard to change not only for the positive but also for the negative especially when it comes to the changes affecting the employees. Anyway, more power to your business.",Best employment experience I ever had, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14994681.htm,Junior Research Associate,2017-05-10,Hyderabad,Telangana,India,No,More than a year, ,3.0,3.0,2.0,1.0,2.0,4.0, , ,No Rating,"1. Great Learning
2. Training and Development
3. Food and Cab Service
4. Extracurricular Activities","1. Rotational Shifts
2. Rude Team Leads (They Don't know how to communicate)","Management should improve their behavior towards the production employees. They need to be friendly, rather to be bossy.",Good place to start your career, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14884209.htm, ,2017-05-02, , , ,No, ,Full-time,4.0,4.0,5.0,3.0,4.0,4.0,Getting Better,Yes,No Opinion,"They have some of the best benefits around, and the work environment is casual in most departments.",They have been downsizing quite a bit in the last few years. The Ratings is one of the most stable., ,A good company to work for, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14878304.htm,Research Associate,2017-05-02,New Delhi,Delhi,India,Yes,More than 5 years,Full-time,3.0,3.0,3.0,2.0,3.0,2.0,Staying the Same,No,No Opinion,"work life balance, culture, salary structure",work pressure in some teams,take care of your employess,Re, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14849255.htm,Senior Software Engineer,2017-04-30,New York,New York State,US,No,More than 3 years,Full-time,3.0,2.0,2.0,2.0,4.0,4.0,Getting Worse,No,Approve,"Good benefits 
Very flexible and team-centric company","Very few leaders who actually are technically skilled and are good implementers
Upper management is very poor at planning and strategizing  
Business commitments always take precedence over technological advancement 
No retention and recognition for top talent","Acquiring and retaining top talent in all locations
Give engineers the tools and accountability as well as remove the restrictions 
Good engineers do not need guidelines and procedures to get the job done
Planning of company wide milestones needs the involvement of all  stakeholders else you will end up with unrealistic timelines","Weak Leadership , Negative Outlook", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14840848.htm, ,2017-04-29, , , ,No, , ,1.0,1.0,1.0,1.0,1.0,1.0,Getting Worse,No,Disapprove,We got the the S&p benefits plan.,"Incompetent management, lacks direction and very poor communicators.  Too many senior managers work from home ALL of the time resulting in a lack of buy in to team members - they simply make no effort to know anything about the people who work for them. Focused solely on cost cutting, but no articulation of what the strategy to grow the business after that.","To S&P board of directors, I believe you are failing in your fiduciary responsibilities. Take a close look at senior management behaviours.",Dreadful management, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14840345.htm, ,2017-04-29, , , ,No, , ,3.0,3.0,3.0,2.0,4.0,3.0, , ,No Rating,Gets a chance to learn new technologies.,Mid level management should improve. Sometime you are at their mercy., ,Data Enginner, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14836749.htm, ,2017-04-28, , , ,No, ,Full-time,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"flexible work hours, smart colleagues",Management was not clear on mission, ,Good place to be, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14816451.htm, ,2017-04-27, , , ,Yes,More than 10 years,Full-time,3.0,3.0,4.0,3.0,3.0,4.0,Staying the Same,Yes,Approve,"Generally good benefits and competitive salary. Most co-workers are easy to get along with, and work well together.","In the wake of the SNL deal, company seems to be rapidly expanding without having all of the infrastructure in place to support it. Senior managers are pulled in a dozen different directions and don't have the time to give deserved attention to anything.",Lay the groundwork first.,Growing pains, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14790079.htm,Associate Director,2017-04-25,New York,New York State,US,Yes,More than 3 years,Full-time,4.0,3.0,4.0,3.0,4.0,3.0,Getting Better,Yes,No Opinion,"Good salary,  good benefits, nice locations of offices",Too many re-orgs in the past few years,Focus on getting things done right.,Associate Director, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14774615.htm,Assistant Operations Manager,2017-04-25,Ahmedabad,Gujarat,India,Yes,More than 5 years,Full-time,4.0,3.0,4.0,4.0,4.0,3.0,Getting Better,No,Approve,"Good Senior Leaders, Good Flexibility, Good atmosphere to work.","People outside Gujarat are spoiling culture.
Poor cafeteria and very less space in new campus.","improve chair quality, food quality, hire local people as much as possible in cities where Company has office,",Assistant Operation Manager, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14774167.htm,Business Analyst,2017-04-25,Gurgaon,Haryana,India,Yes,More than a year, ,3.0,3.0,3.0,5.0,5.0,5.0,Getting Better,Yes,Approve,"Flexibility - Very flexible in terms of working hours, leaves
Work Life Balance - A perfect work and life balance
Compensation - Good initial compensation","Bonus and Increments - Rating is not given based on your work specially in this profile.
Shifts - People work in different shifts so the environment is not cheerful and interactive.", ,Business Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14754312.htm,Process Specialist,2017-04-23,Islamabad,Islamabad,Pakistan,Yes,More than 3 years,Full-time,3.0,3.0,3.0,3.0,3.0,4.0,Getting Better,Yes,Approve,"Work life balance, Good benefits, Good management, Women saftey","Poor workflow management, evaluation system based on micromanagement, References and TCs",Value your employees especially in content,Good one, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14705460.htm, ,2017-04-20,Pasig City,National Capital Region,Philippines,No,More than a year,Full-time,4.0,2.0,4.0,2.0,4.0,5.0, , ,No Rating,"The office is neat, the people are professional.",The career growth is not sure; they might end up let you acquired by other company, ,Research Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14685988.htm,Senior Financial Analyst,2017-04-18,Ahmedabad,Gujarat,India,Yes,More than 3 years,Full-time,4.0,4.0,3.0,4.0,5.0,4.0,Getting Better,Yes,Approve,Flexibility and good working atmosphere,monotonous work. Shift time changes at any time.,No,Good place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14661527.htm,Associate Director,2017-04-17,London,England,UK,Yes,More than 5 years,Full-time,3.0,1.0,2.0,1.0,2.0,1.0,Getting Worse,No,Disapprove,Such great people work in this organisation. It's been a pleasure to work with the individuals in this organisation. Thanks,"Streamlining and cost cutting mean more work for the same pay 
Career opportunities are limited as a result 
Inertia in management as whole later of senior management team removed due to SNL integration","Be true to your mantras of being a global organisation & talent focused or good people will continue to walk out the door. Your employees are your best asset, so stop driving them into the ground & penny pinching.",Restructuring means larger roles are billed as opportunities yet remuneration fails to match up, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14640731.htm,Product Support Analyst,2017-04-15,Hyderabad,Telangana,India,Yes,More than 3 years,Full-time,3.0,3.0,4.0,3.0,3.0,4.0,Getting Better,Yes,Approve,"1)  Good place for any MBA graduates who did specialized in finance.
2) Good place to start for professional career.
3) Packages are offered best in Industry standards.
4) Good growth opportunities by Internal Job Postings ( Inter dept interviews).","1) High head count of local people makes feeling like working in domestic company.
2) Internal Politics will be there like in any other company", ,Good for starters, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14611386.htm,Research Associate,2017-04-12,Hyderabad,Telangana,India,Yes, , ,3.0,2.0,4.0,3.0,4.0,2.0,Getting Better,Yes,Approve,"Huge Pay.
Stress less job
Good environment.
Top Management was good",Routine Work all the time., ,Good company to start the career, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14596286.htm,Research Associate,2017-04-12,Hyderabad,Telangana,India,No,More than 3 years, ,4.0,3.0,4.0,4.0,4.0,3.0,Getting Better,Yes,Approve,"good work environment
work - life balance
friendly co-workers
pay scale is good",too much of hierarchy in the corporate ladder, ,good work environment, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14565170.htm,SRA,2017-04-10,Gurgaon,Haryana,India,Yes, , ,5.0,5.0,5.0,5.0,5.0,5.0, ,Yes,No Rating,nice management. nice experience overall,no con for me so far, ,Great, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14565133.htm, ,2017-04-10, , , ,Yes,More than a year, ,3.0,0.0,4.0,3.0,5.0,5.0, , ,Approve,"Good Work Life balance
Good Pay
Casual Environment",No long term growth in the firm as work is too clerical with little or no use of any knowledge. Promotions are not done timely,Bring new opportunities for the employees and Improve the quality of work. Provide Individual trainings,Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14543936.htm,Technology Quality Analyst,2017-04-08,Gurgaon,Haryana,India,Yes,More than 5 years, ,4.0,4.0,4.0,3.0,4.0,5.0,Staying the Same,Yes,Approve,Senior management is very helpful. Good place for freshers to join. Lots to learn in terms of technology and innovation. Flexible timing help manage family and work effectively,Bad transport service and bad parking services., ,Technology Quality Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14532900.htm,Research Associate,2017-04-07,Hyderabad,Telangana,India,Yes,More than 5 years,Full-time,4.0,3.0,4.0,4.0,5.0,3.0,Getting Better,Yes,Approve,Every Colleague is very helpful and also women's safety comes as a priority.,Maximum i dont have any issues with my current employer., ,Review, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14526492.htm,Data Analyst,2017-04-06,Denver,Colorado,US,No,More than 8 years, ,3.0,2.0,3.0,2.0,4.0,3.0,Staying the Same,Yes,Disapprove,"It was a great company, great 401k and above average healthcare. A lot of great people!",The culture has been slowly eroding with acquisitions. What used to feel like a small company that cared is slowly turning into a larger company with a lack of identity.,Listen more to mid level managers. They had a good sense of what was happening on an operational level.,Operations Position, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14488722.htm, ,2017-04-04, , , ,Yes, ,Full-time,4.0,4.0,5.0,4.0,3.0,3.0, , ,No Rating,Good place to work with many employee benefits,"Internal interest clashes, corporate communication not so transparent", ,Pros and Cons, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14454527.htm, ,2017-04-02, , , ,Yes, ,Full-time,3.0,3.0,4.0,2.0,4.0,2.0,Getting Better,Yes,No Opinion,"Good compensation and great colleagues. Good offices in major city centers, and client rosters featuring some of the most prominent financial and non-financial corporations.",Management is constantly changing strategy and highly disorganized. Do not appear to solicit much employee feedback before making wild swings in direction.,"Take a more nuanced approach to setting strategy. Rather than hire more people to fix a problem, better consult the people you already have.",Fair compensation but disorganized, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14451640.htm, ,2017-04-02, , , ,Yes, , ,3.0,0.0,3.0,3.0,5.0,5.0,Getting Better,Yes,Approve,Chilled life. Not lot of work,Less to learn. Very few technologies.,Good going,Good for settlement, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14443187.htm,Sales,2017-04-01,London,England,UK,Yes,More than 3 years,Full-time,4.0,3.0,4.0,4.0,5.0,5.0,Getting Better,Yes,Approve,"I enjoy working in sales for S&P global, after the merger with SNL it is a transitioning period but with a lot of potential",Good earning potential but there are jobs in the financial sector in London which pay better. Overall satisfactory though,Keep focusing on product development and streamlining of key processes,Good place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14407903.htm, ,2017-03-29,Ahmedabad,Gujarat,India,No, , ,4.0,1.0,1.0,1.0,5.0,4.0,Staying the Same,No,No Opinion,"Work-life balance, learning and development",well organised structure to do monotonous work.,"Recovery trust deficit among employees and no more scope for intellectuals,  managers should have open mind skillset for the candidate skills and knowledge.",On an edge to become more successful, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14366211.htm,Research Associate,2017-03-27,Gurgaon,Haryana,India,Yes, , ,1.0,1.0,3.0,1.0,3.0,1.0,Getting Better,No,Approve,"Decent Pay, Games room with Carrom, Xbox and Foosball table","Very few promotions, even if you perform exceptionally
Monotonous work
Very few opportunities in the line of business", ,Not a great Place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14315410.htm,Software Test Engineer,2017-03-23,Ahmedabad,Gujarat,India,No,More than a year,Full-time,5.0,5.0,2.0,5.0,5.0,5.0,Getting Better,Yes,Approve,Great company culture and good opportunities to learn.,Low salary and employees are not recognized much for their work.,Value your employees,Software Test Engineer, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14285011.htm,Project Manager,2017-03-21,Islamabad,Islamabad,Pakistan,No,More than a year,Full-time,5.0,5.0,5.0,4.0,5.0,3.0,Getting Better,Yes,Approve,Accomodating management and provides great learning experience,Global offices have to sync with US offices, ,Good work experience, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14246530.htm,Junior Research Associate,2017-03-19,Hyderabad,Telangana,India,Yes,More than a year, ,3.0,3.0,3.0,3.0,3.0,3.0,Getting Better,Yes,Approve,A good company to work with.,There ain't anything I have come across!,Nothing !,Junior Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14229706.htm, ,2017-03-17, , , ,Yes, , ,4.0,3.0,3.0,2.0,5.0,4.0,Staying the Same,Yes,Approve,Great people and a good environment to work it.  Good flexible work arrangements.,a lot of organizational changes make it difficult for teams to stay on top of what the priorities are., ,Good place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14218774.htm,Assistant Manager,2017-03-16,Islamabad,Islamabad,Pakistan,No,More than 5 years,Full-time,4.0,5.0,3.0,4.0,2.0,4.0,Getting Better,Yes,Approve,A lot pf opportunities. Listens to staff feedback and acts on them.,Certain times the work life balance becomes hard to manage., ,A very fast pace and challenging organization, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14213154.htm, ,2017-03-16, , , ,No,More than 10 years,Full-time,4.0,3.0,3.0,3.0,4.0,4.0,Getting Better,Yes,Approve,"S&P Global Market Intelligence is a top-notch news and information company. Lots of smart and talented people. Hard work is rewarded nicely and is expected from everyone, but environment is not as cutthroat as a Bloomberg. It's a rapidly growing company with many opportunities to move into new areas if you wish. Casual work environment, yet people are serious about their jobs. Company has succeeded in promoting a strong crop of employees to mid-level managers.",Base salary often is below market rate. Convoluted bonus structure. Virtually all the work you do is measured in some way. Health and other benefits are not great.,Make the bonus structure more transparent. Tone down the employee performance metrics.,"Smart people, good managers, quirky bonus system", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14210972.htm,Software Developer,2017-03-16,Ahmedabad,Gujarat,India,No,More than 3 years,Full-time,2.0,1.0,3.0,4.0,5.0,3.0,Staying the Same,No,Approve,"Good infrastructure.. 
Good location of office.. some project has good technology","Wrost ever middle management that i ever face.. 
Few manager doesn t know about what is one to one meeting. 
Very bad review process
Grab local it company if u have a offer",Identify good people from team for manager,Not good middle management.. no progress with good work life balance, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14193218.htm, ,2017-03-15, , , ,No, ,Full-time,3.0,3.0,4.0,1.0,1.0,3.0,Getting Better,Yes,No Opinion,"1. Growth
2. Great enviornment and people
3. Diversity
4. Autonomy
5. Decent compensation","1. favoritism
2. No work life balance
3. Higly stressful job", ,Good place to be at., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14172284.htm, ,2017-03-13, , , ,Yes,More than a year,Contract,3.0,0.0,0.0,0.0,0.0,0.0,Staying the Same,No,No Rating,salary is average or acceptable,management and leads provide a toxic environment,provide performance feedback,no title assigned, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14165993.htm,Associate Director,2017-03-13,Dallas,Texas,US,No,More than a year,Full-time,3.0,3.0,4.0,3.0,4.0,3.0,Staying the Same,No,No Opinion,"Decent Benefit
Flexible Work Schedule
Up to Date Systems","Lack of knowledge in industry
Political Environment
Poor Support for remote employees","If you want to demonstrate value to clients, don't fire the experts.",Shallow Knowledge, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14142585.htm, ,2017-03-11, , , ,Yes,More than a year,Full-time,4.0,4.0,2.0,4.0,3.0,4.0,Getting Better,Yes,Approve,A good company to work with. There is a lot to learn. They work on latest technologies.,Salary compensation is not up to industry standards., ,"Good company, with some drawbacks", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14124258.htm, ,2017-03-09, , , ,Yes,More than 3 years,Full-time,4.0,1.0,2.0,3.0,3.0,3.0,Getting Better,No,Approve,"Professional, smart and kind coworkers! Good rapport within teams and dedicated to our jobs! Interesting work.","Insufficient salary compared to cost of living and limited growth potential as everyone is mostly put into the 75% satisfactory performance ""bucket"" which means you aren't really evaluating your employees correctly. Your top performers will burn out and go elsewhere when they see the impossibility of moving forward. But maybe the performance system is rigged to be that way? Just my humble opinion after going nowhere for too long while doing my best every day.","Talk to your employees, we actually have a lot of insight we could share with you. I've been here for several years and no one has ever spoken to me from top leadership, even though Mike, our CEO, introduced himself very kindly once in the elevator. I don't think my department head even knows my name...very strange considering I'm not just some lackey.  I've worked at larger companies before (so our growth shouldn't be an excuse) and I was on a first name basis with most executives so I guess that's why the leadership culture here seems a bit odd to me. I think everyone is doing great work, but there's a disconnect with your ESSENTIAL employees!","Good work environment, interesting job but room for improvement in opportunities", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14115499.htm,Junior Research Associate,2017-03-09,Hyderabad,Telangana,India,Yes,Less than a year,Full-time,3.0,2.0,4.0,1.0,3.0,2.0,Getting Better,Yes,Approve,"Employment benefits good,compare to domestic organisations.But not matched with peers.
Highest salary for freshers in industry.","Career path is a question mark,because simplified and small job tasks.there is no similar kind of task available in major companies.
And moreover using own company developed tool,so less exposure to excel,sap and all other universal tools.","Middle level management imrovement,allign work with employee development also by giving training on specific and special skills.",Average, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14110211.htm,Junior Research Associate,2017-03-09,Hyderabad,Telangana,India,No, , ,2.0,2.0,2.0,1.0,4.0,1.0,Getting Worse,No,Disapprove,"work life balance, no pros to share","monotonuos work, regional biasness,  sick work culture, no scope of growth, Feels like school ( Manager, TL scolding associates), Appraisal system is very bad",stop the regional biasness environment in office,Company overview, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW14049411.htm, ,2017-03-05, , , ,No, ,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,A lot of flexibility on time and relaxed atmosphere,"Slow movement, less learning, low transparency in high-level goals", ,"Relaxed, but slow", 
