All reviews for S&P Global as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7990004.htm, ,2015-09-17, , , ,Yes, , ,4.0,5.0,3.0,3.0,5.0,3.0,Staying the Same,Yes,No Opinion,Great company and opportunity for growth,Not much communication from senior management, ,Good opportunity, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7986054.htm,Administrative Assistant,2015-09-17,New York,New York State,US,No, , ,3.0,3.0,3.0,3.0,3.0,3.0, , ,Approve,"Excellent benefits, unlimited sick time, professionalism, well-known name. High job security, especially for admins. Employees are generally respectful and friendly, high diversity, some very smart people.","Pay range is extremely wide amongst admins, some at 50k -.120k. Low increases. Long hours depending on who you work for. Some admins have plenty of downtime, some are over-worked. HR works for the managers so there wont be much support there.  Avoid the female managers at all costs. Too many changes in the company with the executives constantly resigning due to burn out. Not much room for advancement", ,Depends on who you work for, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7928335.htm,Producer,2015-09-12,Singapore, ,Singapore,Yes,More than a year,Full-time,3.0,1.0,3.0,2.0,3.0,3.0,Getting Better,Yes,Approve,Diverse Place to Work with the opportunity to travel. Flexibility in work practices. Decent benefits and Pay.,"Little to no career advancement road maps. Senior Managers consistently clueless about the future and vision of the organization as a whole, not just CEO's.","I would really advice the upper management to continue it's goal to develop talent from within without letting someone with potential go so easily. You have a business to run, but note that we are the future and would love to contribute to your mission if given the chance.","Forward Thinking, Not Forward Looking", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7661360.htm,Research Analyst,2015-08-20, , , ,Yes,Less than a year,Part-time,5.0,5.0,4.0,5.0,5.0,5.0,Getting Better,Yes,No Rating,"Amazing environment, diligent peers, and honest employers.",Every now and then a lazy coworker. But rarely., ,Research Analyst, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7614560.htm, ,2015-08-17,London,England,UK,Yes, ,Full-time,3.0,2.0,0.0,0.0,0.0,0.0, , ,No Rating,"Flexible working  environment with early responsibility mentality
Small working teams ensuring that your performance is not lost in the crowd","Interesting day-to-day responsibilities, but they are quite standardized and thus after the first year you may find yourself into a plateau. The mobility within the different companies of the group is quite restricted since it is vastly handled by HR and they base their assessment solely on the typical skills and requirements. Networking within the group is quite limited and based on your own initiative",Better reward on performance - significantly below average bonus system regardless on company performance and solely on personal rating (significantly low percentage for  break-through performance),Analyst, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7504373.htm,Telangana,2015-08-08,Hyderabad,Telangana,India,Yes,More than 10 years,Full-time,5.0,0.0,0.0,0.0,0.0,4.0, ,Yes,No Rating,Challenging work environment and Healthy work culture,Nothing in specific AA BB, ,Good Company to Work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7361834.htm, ,2015-07-27, , , ,No, , ,4.0,4.0,4.0,4.0,4.0,4.0,Getting Better,Yes,Approve,Great place to work at,Can't think of any here, ,Intern, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7317965.htm,Business Analyst,2015-07-22,New York,New York State,US,No,More than 5 years,Full-time,2.0,1.0,2.0,1.0,2.0,3.0,Getting Worse,No,No Opinion,Some of the best people to work with. Was given the chance to travel to different locations. Good office environment.,Too much outsourcing going around. Lost a lot of good coworkers. IT department seems lost. No direction just trying to get by., ,Use to be fun., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7311229.htm, ,2015-07-22, , , ,No, ,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,amazing place benefits people everything. The work was fun and rewarding and the company was well managed and reputable,"Too comfortable, way too nice. There's no way to encounter a bad person here.",Keep on doing what you do. There's nothing wrong with anything that goes on here.,associate, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7295052.htm, ,2015-07-21,New York,New York State,US,No,Less than a year, ,4.0,4.0,5.0,4.0,4.0,4.0,Getting Better,Yes,No Opinion,"Great company, great benefits, good people, very good working conditions.","High volume of boring, repetitive production work with little to no prospect of advancing from within.",Bring back the flex time and working remotely.,great company, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7262895.htm, ,2015-07-17, , , ,Yes, ,Full-time,3.0,3.0,4.0,3.0,5.0,3.0,Getting Better,Yes,Approve,"Great work life balance, no stress, easy workflow","Little career progression, lack of transparency through management",More clear career tracks would keep higher retention,Product consultant, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7236833.htm, ,2015-07-15, , , ,Yes, ,Full-time,4.0,3.0,3.0,4.0,5.0,5.0,Getting Better,Yes,Approve,Great work-life balance and benefits. Happy with management. Flexibility with scheduling.,Workload not always evenly distributed among employees., ,Satisfied, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7148976.htm, ,2015-07-08, , , ,Yes, , ,3.0,3.0,4.0,4.0,3.0,2.0, , ,No Opinion,Quality company with consistent financial results.  On a growth trajectory which could lead to opportunities for movement within the company,"Going through significant change, job uncertainty is a real factor", ,Sr. Finance Manager, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7139815.htm, ,2015-07-07, , , ,No, , ,3.0,2.0,3.0,2.0,4.0,3.0,Getting Better, ,No Rating,business class for overseas trips,repetitive Work - not enough development,listen to your staff,it's ok, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7047675.htm, ,2015-06-28, , , ,No, , ,5.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Excellent company and good benefits.,I do not have any cons.,I have no advice for management.,McGraw Hill Financial, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW7018143.htm,Program Manager,2015-06-25,New York,New York State,US,No, ,Full-time,3.0,4.0,3.0,3.0,2.0,3.0, , ,No Opinion,"Depending on management and drive there is room for growth.

The company tries to keep employees engaged through Employee Resource Groups and Volunteer experiences.","Pay appeared to be below industry avg. Work/life balance seemed to be at discretion of individual  managers. So if your manager didn't believe in W/L Balance, you didn't really benefit.", ,Good company, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6984015.htm,Senior Editor,2015-06-22,New York,New York State,US,No,More than 10 years, ,3.0,3.0,4.0,3.0,4.0,2.0,Getting Better,No,No Opinion,"Worked in the publications division for about 26 years, saw McGraw-Hill become MHFI. With the last McGraw in retirement, the company rebranded itself and jettisoned the publications in favor of being a pure financial ratings service. Medical plan excellent, salary bumps were modest but steady, 401K match better than most, charitable contributions good.","Sole-deadening place (See Styron's brief but deadly skewering of the place in Sophie's Choice). Depressing to see the dismantlement, piece by piece, of what was once a robust, respected assemblage of trade and business publications.","You have responsibilities to three groups: your customers, your shareholders and your employees. Always keep them balanced. MHFI seems to be following the example of too many corporations, taking care of the folks in the C suite at the expense of the grunts on the shop floor.","Staid company, good benefits", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6933628.htm, ,2015-06-17, , , ,No, ,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Good work life balance.,No training or development. Processes aren't efficent, ,Human Resources, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6874072.htm, ,2015-06-11,New York,New York State,US,No,More than a year,Contract,3.0,2.0,3.0,1.0,2.0,1.0, ,No,No Rating,"Great location, talented people, competitive compensation",Some junior and mid-level executives play disgusting dirty politics. I offered resignation., ,Program Manager, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6811934.htm,Human Resources Specialist,2015-06-05,New York,New York State,US,Yes, , ,4.0,4.0,4.0,4.0,5.0,4.0,Staying the Same,Yes,Approve,Great Culture and work/life balance,hierarchical strong and hard to speak freely sometimes, ,HR Specialist, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6727764.htm, ,2015-05-28, , , ,No, , ,3.0,2.0,4.0,2.0,4.0,2.0,Getting Better,No,No Opinion,Great compensation package. Good benefits. Well-regarded companies. People have been there a long time. Good cafeteria in main locations.,"Benefits were expensive, so used spouse's instead. Very dated culture, and infrastructure. Too decentralized. Different systems, hard to get IT support","Centralize corporate offices. It is hard to get help from HR, IT, Procurement - don't know who to go to. Offshore support doesn't route you to right person for help if you need something other than system suport",Pre-Split, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW27142193.htm,Estagiário,2015-05-23,São Paulo,São Paulo,Brazil,Yes, , ,5.0,5.0,3.0,0.0,5.0,5.0, ,Yes,No Rating,"Aprendizado, ambiente de trabalho","Poucos benefícios, remuneração ok", ,Positiva, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW26657682.htm,Estagiário,2015-05-18,São Paulo,São Paulo,Brazil,Yes, , ,4.0,3.0,2.0,0.0,3.0,4.0, ,Yes,No Rating,"Equipe agradável, ambiente de expansão e desenvolvimento do conhecimento, escritório bem localizado, horário flexível",Faixa salarial da bolsa de estágio está abaixo do mercado, ,Positiva, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6561544.htm,Human Resources Specialist,2015-05-10,New York,New York State,US,No,More than 3 years, ,3.0,3.0,4.0,3.0,3.0,2.0,Getting Better,No,Approve,"Excellent Brands, strong ethics and good management capability",Poor HR leadership with competition and politics dominating the agenda,HT needs to focus on the needs of the business rather than internal politics.,Strong business but confusion over HR strategy, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6524510.htm,Human Resources Manager,2015-05-06,New York,New York State,US,No, , ,3.0,3.0,2.0,1.0,5.0,4.0,Staying the Same,No,Approve,"The people are smart and the work is challenging.   Great culture and there used to be the opportunity to build a lifelong, engaging career with the old S&P.",Brought in terrible HR leadership.   All the good people are gone now.,Return to your old values.,Was great until they brought in terrible leadership, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6512888.htm, ,2015-05-04,New York,New York State,US,Yes, ,Full-time,1.0,1.0,2.0,1.0,1.0,1.0,Getting Worse,No,Disapprove,Storied history and brand that you can leverage to get another job elsewhere,"Too much to mention here, but in a nutshell, the company now has some activist shareholders from a hedge fund that have taken over a portion of the Board and now there is much more focus on cost cutting then before. Perhaps it will be good for shareholders, perhaps it won't, but either way, from the perspective of the employee, understand that your relationship with the company is much more transactional than before. Sadly, environment is much more cutthroat. Company is much more short term focused so don't expect them to invest in you or be loyal to you like before, so no need for employees to be anything else in return. Empty words from executives  through their messaging departments have no credibility if they make any other pretense. Therefore, for an employee, best to look out for your own self interest. For more people, that means be on an aggressive job search to secure employment elsewhere and leverage the one strong point of working at this company (it's well known brand name) to get out as fast possible.",Just break up the company into the business units and eliminate corporate executive management.,Get out as fast as possible, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6470769.htm,Analyst,2015-04-29,New York,New York State,US,Yes,More than 5 years,Full-time,3.0,1.0,3.0,3.0,5.0,4.0,Staying the Same,No,Approve,"Favorable expected employment growth
Fixed hours 9 to 6","Competition for jobs
No ppportunities for advancement", ,Analyst, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6450509.htm, ,2015-04-27, , , ,Yes, , ,4.0,3.0,3.0,4.0,3.0,3.0,Staying the Same,Yes,Approve,"Collegiate, good learning culture, global in nature",Continual change means a destabilising environment,communication,good company to start career, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6430788.htm, ,2015-04-24, , , ,No, ,Full-time,4.0,4.0,5.0,0.0,5.0,0.0, , ,No Rating,"Excellent company with in-depth, on-the-job training. Collegial environment. Intellectually stimulating work. Rigorous standards.","Very specialized, so not for generalists.", ,senior editor, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6345212.htm,Translator,2015-04-15,Buenos Aires,Federal Capital,Argentina,No,More than a year,Full-time,3.0,3.0,3.0,3.0,4.0,4.0,Staying the Same,No,No Opinion,"Flexible hours, nice area, nice people, weekends off","low salaries, no relocate package, small bonuses", ,Translator, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6318663.htm, ,2015-04-12, , , ,No, ,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Staying the Same,No,No Opinion,"location, salary, office, diverse portfolio","no diversity, lack of ethics, no opportunities for women",shut it down,vice president, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6316323.htm, ,2015-04-11,Hightstown,New Jersey,US,Yes, , ,4.0,4.0,4.0,3.0,4.0,3.0, , ,No Rating,Benefits are great...people are nice,Too many management layer...too many leaders, ,Great, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6244645.htm,IT Engineer,2015-04-01,New York,New York State,US,Yes, , ,1.0,1.0,2.0,1.0,1.0,2.0,Getting Worse,No,No Rating,"Yeah, keeping it real!!  This global conglomerate is now producing more revenue offshore than in the U.S.  Benefits are good.",Raises do NOT compete with the rest of the corporate landsacape - 2.3% does not even keep up with inflation.  You insult your employees MHF.,Dearest Doug Peterson and management - you are not the only game in town.  Here's what we know: you don't care about your employees or value us.  Thanks anyway.,Stingy, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6196987.htm,Mid Management,2015-03-26,New York,New York State,US,No, , ,2.0,1.0,3.0,2.0,1.0,3.0,Getting Better,No,Approve,Great people to work with,too many brands and the trajectory of the strategy changes as much as the management layer. Upward mobility is almost impossible in anything but the sales groups. management style is not condusive to innovation,Enable those closest to the customer  to innovate,"Still in change mode, I worked for McGraw Hill Construction", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6178322.htm,Global Product Manager,2015-03-23,New York,New York State,US,Yes,More than 10 years,Full-time,4.0,4.0,3.0,3.0,4.0,4.0,Getting Better,Yes,No Rating,"Offers Opportunity to develop broad set of skill set if desired; interesting opportunities to work across different business units (S&P Dow Jones Indices, S&P Capital IQ, Standard & Poor's Ratings Services, Platts, JD Power)","Too many recent restructerings of the business/sales model with little long-term advantages at S&P Capital IQ because changes get undone in cycles
S&P Capital IQ is a strong data player, but has little strength in analytical risk expertise", ,S&P Capital IQ, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6168581.htm, ,2015-03-22, , , ,No, , ,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,people makes the place great,management not involved at all levels, ,okay, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6143838.htm, ,2015-03-18, , , ,No, , ,2.0,2.0,3.0,1.0,4.0,2.0,Getting Worse, ,No Opinion,There was a good work/life balance because I knew that I would be out of the office after 5pm.,Nobody seems to care too much about helping each other. I didn't get the sense that the employees really understood how the company fit into the financial landscape and it didn't seem like the company was committed to excellence., ,Stuck in the mud, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6095431.htm,Executive Assistant,2015-03-11,New York,New York State,US,No, , ,2.0,2.0,4.0,2.0,4.0,3.0,Staying the Same,No,No Opinion,"Reputable name, great benefits and reasonable expectations with hours based on your manager, team and projects, great colleagues and employee Interaction groups.","Lacked forward-thinking approaches, multiple layoffs, employees are easily pigeon-holed, little to no room for growth. Lack of diversity in executive leadership management.", ,Publishing Company in Constant Flux, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW6053420.htm,Data Associate,2015-03-05,New York,New York State,US,Yes,More than 8 years,Full-time,4.0,3.0,4.0,4.0,3.0,3.0,Getting Better,Yes,Approve,"Compensation is among the best in the workplace.
Benefits are great.
Additional perks depending on employee involvement.","Long hours depending on business units or projects.
Personal growth depends solely in the individual.", ,Great place to work!, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5938528.htm, ,2015-02-17, , , ,Yes, , ,3.0,4.0,4.0,3.0,4.0,4.0,Getting Better,Yes,No Rating,"good benefits and work culture, a good amount of technology and projects. good for increasing technical skills.",There is a lot of reorganization going on right now. Was stable for a long time., ,good place to work., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5840622.htm,Account Manager,2015-02-03, , , ,No, , ,3.0,2.0,4.0,2.0,3.0,3.0,Staying the Same,No,Approve,"Good people, friendly, decent benefit","No movement career, Micromanagement, Low morale during the holidays",Do more to keep the employees happy,Not a bad company to work for - if you make it through the lay-offs, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5801825.htm,Corporate Function,2015-01-28, , , ,Yes,More than a year,Full-time,2.0,2.0,1.0,1.0,2.0,1.0,Getting Worse,No,No Opinion,You get 2 LCD computer monitor instead of the usual 1,"Corporate functions like HR and IT are in a mess. There is no leadership, everyone is fighting for own agenda to prove themselves. Chief Info Officer resigned within 5 months. HR leaders are not strategic enough and builds ineffective HR structure in other regions thinking that what works in US will work in regions outside of US.","Doing more does not mean you will get more. Prioritize and do 1 or 2 things well. Focus on getting the right corporate leaders who has real global experience,  who has worked in EMEA and APAC. Not leaders who only know where these countries are on google map.",Not worth your time, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5685152.htm, ,2015-01-13, , , ,Yes, , ,3.0,3.0,3.0,2.0,4.0,3.0, , ,No Rating,Really great colleagues. Very collegiate atmosphere. You will learn a great deal if you volunteer for ad hoc projects as well as make an Impression on management.,New president - so there have been many employees that are getting let go., ,Changes being made, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5676319.htm, ,2015-01-11, , , ,Yes, , ,4.0,4.0,4.0,3.0,4.0,5.0,Getting Better,Yes,Approve,I very good company to work for. Its pays very well and  employees have a work life balance.,Not too many career development opportunities., ,Great Company, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5655077.htm, ,2015-01-08, , , ,No, , ,3.0,2.0,4.0,2.0,3.0,3.0,Getting Better,Yes,No Opinion,"Pay excellent, work hard but great people",Corporate america is changing to be profitable an a player in the game.,Value employees more.,Great company, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5551381.htm, ,2014-12-16, , , ,No, , ,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,A fantastic company filled with people that are truly passionate about what they do.,NONE that I can think of,keep up the good work,Fantastic company, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5484887.htm,Director,2014-12-04,New York,New York State,US,No,More than 5 years,Full-time,3.0,2.0,3.0,2.0,4.0,2.0,Getting Worse,No,No Rating,"health benefits, commuter benefits, job security(generally speaking)","slow-moving, stoic management style, not much transparency",make people want to come to work. a little cheerleading and congratulations go a long way,no more human factor...strictly business, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5481025.htm, ,2014-12-04, , , ,No, , ,4.0,3.0,3.0,3.0,5.0,5.0,Staying the Same,Yes,No Opinion,a great place to work and i learned a great deal,contract only position during a company restructuring lead to no full tim offer,great culture and company with lots of talented people,Project Manager, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5443395.htm, ,2014-11-26, , , ,Yes,More than 5 years,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,great pay  and good opportunity,technology not so good in the company,I have no advise at t his point,great company to work for, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5336795.htm,Human Resources Coordinator,2014-11-07,New York,New York State,US,Yes,Less than a year,Contract,4.0,3.0,5.0,2.0,5.0,3.0,Getting Better,Yes,No Opinion,"McGraw-Hill offered a great salary, great benefits, great people and decent working environment. Started as an intern then converted to temp coordinator.","change management issues, started as an intern then converted to a temporary coordinator. this is why I left, I felt like they didn't value my role/contributions to the organization", ,Nice Company, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5290088.htm,Finance,2014-10-31,Hightstown,New Jersey,US,Yes,More than 10 years,Full-time,2.0,2.0,2.0,1.0,3.0,2.0,Getting Worse,No,No Rating,Used to be a very employee focus company,Inside promotions are always good for moral of the employees,More focus on training and hiring the intelligent upper managers/Directors.,Former Employee, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5288666.htm,Analyst,2014-10-31, , , ,Yes,More than 5 years,Full-time,3.0,3.0,4.0,4.0,4.0,3.0, ,Yes,No Rating,"Flexible hours, great community, 401K plan and matching, benefits, perks for top sellers, time-off,","several changes but some can view as good and bad, not structured onboarding process,","Consider structured onboarding program for new hires,",Good place to work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5251012.htm,Associate,2014-10-26,New York,New York State,US,Yes,More than a year,Full-time,3.0,2.0,2.0,3.0,5.0,3.0,Getting Better,Yes,Approve,"Very nice people and work/life balance, interesting work","Limited upward movement, limited people development",Create career-path instead of just a place for retirement,"Great company and work life balance, but upward movement limited", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5165980.htm,Analyst,2014-10-14,New York,New York State,US,Yes,More than a year,Full-time,4.0,4.0,4.0,4.0,4.0,4.0,Getting Better,Yes,No Opinion,"pay, work life balance, corporate culture",still somewhat disorganized and siloed,"doesn't matter what i say here, not at all",So far so good, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5081794.htm,Software Engineer,2014-10-01,Princeton,New Jersey,US,No,Less than a year,Intern,4.0,4.0,4.0,0.0,4.0,0.0,Getting Better,Yes,Approve,"Great and helpful colleagues, nice environment and they really know how to take care of their interns.","Computers given for working were not in great condition, computer had breakdown twice.", ,It was a great experience working on my first internship at a really great company., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW5072652.htm,Director,2014-09-30,New York,New York State,US,Yes,More than 3 years,Full-time,4.0,5.0,4.0,4.0,4.0,4.0,Staying the Same,Yes,Approve,"Great opportunities for stretch assignments. If you're an accountable person, you'll do well once you get the hang of working with the various teams. The company provided opportunities for self-education and my management believed in developing individuals on the team. There was a normal level of politics across departments and units. Most of the people are super to work.",Company has been in a state of flux for three years as the operating model had been 'being worked on' at the upper level ('corporate').  We seem close to finished with all of that though. The business units enjoy autonomy which can lead to different units handling things differently.,"Make longer-term decisions, not just short term.",Good for professional growth, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW4881799.htm,Technical,2014-08-31,Nonesuch,Michigan,US,Yes,More than 5 years,Full-time,1.0,1.0,4.0,2.0,2.0,2.0,Staying the Same,No,Disapprove,"Pay and benefits are good.  Only reason we're still here.  When management announced that ""raises will be reduced to low singe-digits to allow company growth"", they weren't kidding.  2.4% IS LOW SINGLE-DIGITS, right?  Inflation for 2013 in the U.S. was about 1.7%... so... don't go to McDonald's too often on THAT pay raise.","Soul crushing environment.  No enthusiasm, no creativity, no interest.  Most would rather stare out the window.  Cheer all who leave to move to jobs where they have value.  In general we are all ignored.  Stupid place to be.  But it's a check.  Those leaving exceed those arriving.... because logic.","You guys have essentially killed any 'quality of work life' by this genius move ""from Value company to Growth company"".  Yeah right.  OK, now freeze spending company wide in 2014.  So we can't actually function, but we'll come in everyday to zero forward motion, no projects, no initiatives.  There's no money for that!  We want to be SURE that Mr. Peterson (hey, you seem like a nice guy) get his $1.1 million bonus plus $4 million equity for MHF having such a great year.  For you, yeah.","Outsource EVERYTHING, surrounded by employees who would rather be anyplace else.  Call India for horrible support.", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW4877577.htm, ,2014-08-30, , , ,No, , ,1.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Business casual. Or sneak in wearing a hoody and jeans and most of managers will look other way,Poor training management and inner structure  promotes dishonesty and cut throat mentality Management talks the talk but has no idea what they are saying. Run before walking.  Madness,Read more and people skills,Sales, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW4748643.htm,T&E/P-Card Specialist,2014-08-09,Hightstown,New Jersey,US,No,More than 5 years,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Wonderful 401K Program. I learned a lot about how a fortune 500 company works.,Company was behind the times with regards to e-books.,Become ahead of the game with regards to where book sales are going.,T&E/P-Card Specialist, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW4723538.htm, ,2014-08-05, , , ,Yes,More than 5 years,Full-time,5.0,3.0,3.0,1.0,5.0,3.0,Getting Worse,Yes,No Rating,Work Life Balance like my work,Growth is slow ...senior management slow,Some VPs  dont manage well and please do there reviews well.,Good company, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW4672766.htm, ,2014-07-29,New York,New York State,US,Yes, ,Full-time,3.0,2.0,4.0,3.0,3.0,4.0,Staying the Same, ,Approve,It is great place to learn. Across the different areas in the company there are many dedicated and talented people. Most people including upper management are very friendly and approachable.,"Significant outsourcing over recent years has reduced efficiency. Overall, despite many opportunities to learn, there is very slow or little career growth opportunities.", ,"Good people, great place to learn. Slow career growth.", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW4571944.htm,"Specialist, TR Data",2014-07-13,London,England,UK,No,Less than a year,Contract,3.0,2.0,3.0,1.0,1.0,3.0, , ,No Opinion,"Modern building above the CW tube station and shopping mall; fantastic people, corporate","- Work life balance is abysmal within specific HR Teams. Often the entire team in Comps work 3 days from home whilst the sole individual is expected to man the desk 5 days in office despite living in the other side of London.

- salary poor. Came from oil and gas industry to drop half wages and subsequently resigned after 6 months to return back to Oil & Gas.

- no cohesion and poor team communication. No coaching given for individuals who wish to enhance their learning curve.","Lower your performance expectations when sourcing candidates to work for you. Do not expect your ideal candidate will become your ""Mini-me"" overnight and do not trap them in ""Catch 22"" performance feedbacks. (Eg, feedback to speed up with work load. Speeding up workload leads to errors leading to a summon)",Do not work here if you wish to pursue a HR career, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW4486409.htm,Financial Accountant,2014-06-28,London,England,UK,Yes,More than 5 years,Full-time,3.0,3.0,4.0,3.0,4.0,4.0,Getting Better,Yes,Approve,Office environment and investment in equipment and software is great. Colleagues are from a wide variety of backgrounds and generally sociable.,Too US centric and not as International as it should be. Recognition for a job well done at times feels like swimming in treacle - hard work and slow,Open up and add more transparency. Prepare for succession and don't view it as a threat.,Hard Work, 
